1709.803223 , 1806.502075 , 1721.947510 , 1801.775635 ,
1710.805420 , 1802.004395 , 1723.298950 , 1799.701904 ,
1713.008789 , 1806.683594 , 1722.252441 , 1801.583862 ,
1713.832886 , 1804.180298 , 1721.819458 , 1799.981567 ,
1713.293335 , 1801.636963 , 1720.997681 , 1801.776245 ,
1711.731934 , 1803.936523 , 1720.435303 , 1800.917725 ,
1711.125977 , 1805.431396 , 1726.188354 , 1802.320190 ,
1713.780762 , 1805.787720 , 1724.110352 , 1800.489258 ,
1708.877441 , 1806.229004 , 1723.068604 , 1801.536133 ,
1710.828369 , 1804.451172 , 1724.044678 , 1801.460327 ,
1713.557983 , 1806.185913 , 1722.693359 , 1802.866333 ,
1712.673218 , 1806.726562 , 1724.187378 , 1804.117065 ,
1711.032349 , 1807.997559 , 1724.996216 , 1802.987061 ,
1714.792236 , 1808.293213 , 1725.301392 , 1805.982056 ,
1715.017822 , 1810.443970 , 1728.312256 , 1807.615234 ,
1715.308105 , 1808.734985 , 1725.809326 , 1802.927856 ,
1715.322754 , 1809.010132 , 1728.612549 , 1804.443970 ,
1712.751465 , 1814.436768 , 1725.861694 , 1809.312500 ,
1715.185059 , 1813.704834 , 1727.141113 , 1810.696167 ,
1715.603760 , 1810.766724 , 1726.638428 , 1805.513916 ,
1718.214355 , 1813.822388 , 1731.362671 , 1807.136475 ,
1716.239746 , 1815.269287 , 1727.345581 , 1812.605713 ,
1715.079590 , 1813.909546 , 1724.594238 , 1810.040771 ,
1717.134521 , 1811.616699 , 1729.253174 , 1809.365845 ,
1718.257690 , 1814.939209 , 1730.546631 , 1808.033936 ,
1717.178101 , 1816.239868 , 1728.664673 , 1811.213135 ,
1717.384399 , 1817.772461 , 1728.198364 , 1808.722168 ,
1717.036377 , 1815.443115 , 1730.363281 , 1811.301392 ,
1716.746704 , 1816.531250 , 1727.746704 , 1810.922485 ,
1714.663818 , 1813.446289 , 1727.472412 , 1811.321655 ,
1715.066895 , 1814.786621 , 1726.616211 , 1810.624390 ,
1718.664795 , 1817.319946 , 1730.156860 , 1811.753296 ,
1713.208008 , 1817.531494 , 1727.437622 , 1813.829102 ,
1716.674561 , 1814.440796 , 1728.611694 , 1809.832642 ,
1718.142334 , 1818.429443 , 1729.680176 , 1812.611206 ,
1718.505493 , 1820.040161 , 1729.541016 , 1812.636841 ,
1719.138794 , 1815.497559 , 1733.401245 , 1813.673096 ,
1722.816284 , 1817.495361 , 1734.003418 , 1813.908936 ,
1719.080444 , 1819.603271 , 1732.253174 , 1816.184692 ,
1721.700195 , 1818.440674 , 1732.035034 , 1814.966309 ,
1717.611450 , 1821.386841 , 1730.937988 , 1814.807983 ,
1726.538574 , 1821.332886 , 1735.309448 , 1816.605225 ,
1720.738525 , 1824.039185 , 1733.596436 , 1819.139404 ,
1724.076294 , 1819.132324 , 1734.541260 , 1820.164062 ,
1723.546387 , 1826.604004 , 1735.742188 , 1820.350342 ,
1719.727295 , 1826.080078 , 1731.684082 , 1820.036255 ,
1722.457031 , 1823.735352 , 1735.207397 , 1818.972656 ,
1723.405396 , 1827.805176 , 1736.626831 , 1821.906982 ,
1720.538086 , 1826.095947 , 1734.154053 , 1823.332886 ,
1725.710938 , 1821.193848 , 1735.069702 , 1816.606934 ,
1723.951538 , 1826.497803 , 1737.197266 , 1822.199463 ,
1724.281738 , 1824.083252 , 1734.921387 , 1820.204834 ,
1724.978516 , 1822.299316 , 1735.715942 , 1819.997559 ,
1726.618408 , 1828.964355 , 1739.189209 , 1821.532471 ,
1717.020020 , 1795.191284 , 1726.549072 , 1787.288940 ,
1677.880981 , 1806.197998 , 1688.700684 , 1808.815552 ,
1663.280151 , 1771.856689 , 1678.961792 , 1767.794800 ,
1665.344971 , 1760.925781 , 1674.454346 , 1756.727783 ,
1651.110962 , 1744.519775 , 1661.984619 , 1743.482056 ,
